microorganism	locus_tag	log2FoldChange	padj	diffexpr
E. coli	b4291	-3.09669161884922	1.97784069539157e-06	Downregulated
B. thetaiotaomicron	BT_4132	-9.30752124423648	1.97784069539157e-06	Downregulated
B. infantis	Blon_0102	-8.82103040746258	2.13646111641913e-06	Downregulated
E. coli	b2669	2.34269685251802	2.29372187655599e-06	Upregulated
B. thetaiotaomicron	BT_3960	-10.5095929668297	2.85484641773047e-06	Downregulated
E. coli	b0824	2.97989145313912	3.17643746064986e-06	Upregulated
B. thetaiotaomicron	BT_4038	-5.59777894147237	3.50304136395109e-06	Downregulated
B. thetaiotaomicron	BT_4245	-5.37951420350211	3.70136364663682e-06	Downregulated
B. thetaiotaomicron	BT_2631	-4.12915455430459	3.72254787805306e-06	Downregulated
B. infantis	Blon_2371	-8.50555647531325	4.8235246180774e-06	Downregulated
E. coli	b2956	2.21282667514089	4.98359844354618e-06	Upregulated
E. coli	b4323	2.30619611955606	5.24747792481278e-06	Upregulated
E. coli	b3884	2.11872326092432	5.38036148268068e-06	Upregulated
B. thetaiotaomicron	BT_4297	-6.9638610341527	6.39689705467775e-06	Downregulated
B. infantis	Blon_2177	5.79457694517644	6.65695470545823e-06	Upregulated
B. thetaiotaomicron	BT_1184	-4.90183808635542	6.65695470545823e-06	Downregulated
B. infantis	Blon_2419	7.17470680603287	7.15432504666949e-06	Upregulated
L. symbiosum	HMPREF9475_02251	2.32673367593815	8.77281590786282e-06	Upregulated
E. coli	b3010	2.63851622193235	9.79896655574634e-06	Upregulated
B. infantis	Blon_2420	7.33751934405655	1.05142836722696e-05	Upregulated
E. coli	b0306	2.17114149870523	1.7834573528423e-05	Upregulated
E. coli	b2679	-2.35573595064548	1.91238808181101e-05	Downregulated
B. thetaiotaomicron	BT_0866	-5.00202217997625	2.25602670979811e-05	Downregulated
E. coli	b1376	2.15365006590926	2.28556302334342e-05	Upregulated
B. thetaiotaomicron	BT_2620	-5.60268133487343	2.42062713370902e-05	Downregulated
B. thetaiotaomicron	BT_3259	-3.12225826816584	2.43824208019857e-05	Downregulated
E. coli	b3600	2.03418630817437	2.54016205347318e-05	Upregulated
B. thetaiotaomicron	BT_3961	-6.37894043329428	2.54971237473529e-05	Downregulated
B. thetaiotaomicron	BT_0318	-4.10446123133321	2.5965452390487e-05	Downregulated
B. thetaiotaomicron	BT_4244	-4.89388840386925	2.63786199278524e-05	Downregulated
B. infantis	Blon_2370	-7.83027606707382	2.69472999118459e-05	Downregulated
E. coli	b4142	2.511601503671	2.69472999118459e-05	Upregulated
B. thetaiotaomicron	BT_4480	-5.70616438738975	2.9135598503498e-05	Downregulated
B. infantis	Blon_0144	-7.85463665179314	3.14621132436609e-05	Downregulated
E. coli	b2169	2.75411549239861	3.44303313598006e-05	Upregulated
B. thetaiotaomicron	BT_p548218	-4.89773123662995	3.60334391152827e-05	Downregulated
L. symbiosum	HMPREF9475_00792	5.00684621056407	3.61847886304687e-05	Upregulated
B. thetaiotaomicron	BT_4168	-3.67075724663154	3.66518735451518e-05	Downregulated
E. coli	b1521	2.66185975250417	3.78947441970015e-05	Upregulated
B. thetaiotaomicron	BT_2691	-4.17530248837529	3.97844384202617e-05	Downregulated
B. thetaiotaomicron	BT_4280	-5.61545275553936	4.21665620301229e-05	Downregulated
E. coli	b4062	2.00688412038701	4.43595642404705e-05	Upregulated
B. infantis	Blon_1259	-7.71961420026782	4.75943581105187e-05	Downregulated
B. thetaiotaomicron	BT_0670	-6.23663315914323	4.91336330903476e-05	Downregulated
B. thetaiotaomicron	BT_1276	-4.08349650458663	5.14549727771625e-05	Downregulated
E. coli	b1167	3.19764793824596	6.04091623983056e-05	Upregulated
L. symbiosum	HMPREF9475_02252	2.86740942592248	6.1750493230306e-05	Upregulated
L. symbiosum	HMPREF9475_02209	5.85162416691246	6.25327874689164e-05	Upregulated
B. thetaiotaomicron	BT_0865	-4.87498505558417	6.39613702039778e-05	Downregulated
B. infantis	Blon_1095	-7.49238530152993	6.49260298289563e-05	Downregulated
B. thetaiotaomicron	BT_1802	-4.64772950333862	6.58760153847039e-05	Downregulated
B. thetaiotaomicron	BT_0867	-4.99866312651423	6.63340873642735e-05	Downregulated
B. infantis	Blon_0951	-7.47587153810282	6.75945267246163e-05	Downregulated
B. thetaiotaomicron	BT_1884	-6.43965983090233	7.13623809325866e-05	Downregulated
B. infantis	Blon_2257	-7.80806854838583	7.69994479771267e-05	Downregulated
E. coli	b2370	-2.44037245825802	7.96211717696664e-05	Downregulated
B. thetaiotaomicron	BT_4298	-5.76771626150192	7.96211717696664e-05	Downregulated
B. thetaiotaomicron	BT_0241	-3.48212805444449	8.01228921080431e-05	Downregulated
B. thetaiotaomicron	BT_1397	-4.48624475176139	8.05854904566307e-05	Downregulated
E. coli	b1649	3.38325396288594	8.63287176562643e-05	Upregulated
B. thetaiotaomicron	BT_0504	-3.34360504798627	8.81342373497974e-05	Downregulated
B. infantis	Blon_0949	-7.24291396173508	8.8782659965254e-05	Downregulated
L. symbiosum	HMPREF9475_01824	5.65253118897866	8.88741146448407e-05	Upregulated
E. coli	b4470	3.52236907674203	9.65410777439483e-05	Upregulated
B. infantis	Blon_0702	-6.55489164736603	9.79979764122421e-05	Downregulated
L. symbiosum	HMPREF9475_00653	5.28960307303127	0.00010588757752816	Upregulated
E. coli	b4559	2.17072396520923	0.000131877462156568	Upregulated
E. coli	b1223	2.25585159091896	0.00014597313477979	Upregulated
L. symbiosum	HMPREF9475_00722	5.5565117834989	0.000147229420648554	Upregulated
B. thetaiotaomicron	BT_p548227	-4.80020534514935	0.000154561683488996	Downregulated
B. thetaiotaomicron	BT_0816	-2.80997575174159	0.000157867103595258	Downregulated
B. thetaiotaomicron	BT_0317	-3.29370517931353	0.00020321841864096	Downregulated
B. thetaiotaomicron	BT_3778	-5.97343636513497	0.0002044008010775	Downregulated
B. thetaiotaomicron	BT_1507	-4.17483566718503	0.000205648971884572	Downregulated
E. coli	b4322	2.15573708438457	0.000210241058525879	Upregulated
B. thetaiotaomicron	BT_3243	-3.6914063227002	0.000217928109786047	Downregulated
B. thetaiotaomicron	BT_4299	-4.86978420449185	0.000221434264089492	Downregulated
E. coli	b2803	-2.10779951831043	0.000229590206189512	Downregulated
B. infantis	Blon_1147	6.25973163942101	0.0002307614822943	Upregulated
B. thetaiotaomicron	BT_3786	-4.22585148838897	0.000235938671945121	Downregulated
L. symbiosum	HMPREF9475_02875	3.83226741560316	0.0002370135835313	Upregulated
L. symbiosum	HMPREF9475_00366	7.97668619398275	0.000239639848899655	Upregulated
L. symbiosum	HMPREF9475_01884	4.79363817240541	0.000243693043410752	Upregulated
B. thetaiotaomicron	BT_p548216	-4.32330879059282	0.00024785485784128	Downregulated
B. thetaiotaomicron	BT_1180	-4.18215141351334	0.000254378075128727	Downregulated
L. symbiosum	HMPREF9475_03712	4.12349634742704	0.000258601078607265	Upregulated
L. symbiosum	HMPREF9475_02938	7.42281864644748	0.000261239775604256	Upregulated
E. coli	b2147	2.03537814834245	0.000266813071532247	Upregulated
L. symbiosum	HMPREF9475_00929	5.04479896974828	0.000270360989994902	Upregulated
B. thetaiotaomicron	BT_4246	-4.56559490605222	0.000276921912684908	Downregulated
B. thetaiotaomicron	BT_2628	-4.20226066215526	0.000280435524627802	Downregulated
L. symbiosum	HMPREF9475_02941	6.14018243585501	0.000282919958025249	Upregulated
B. thetaiotaomicron	BT_0242	-3.99470771640617	0.000285045832022873	Downregulated
B. thetaiotaomicron	BT_1801	-3.73686902571381	0.000304049117366234	Downregulated
L. symbiosum	HMPREF9475_02936	5.4668749797765	0.000313879471990774	Upregulated
L. symbiosum	HMPREF9475_02212	5.58725179408813	0.00032693958901098	Upregulated
B. thetaiotaomicron	BT_3855	-3.46942993929062	0.000332301223293844	Downregulated
E. coli	b0305	2.74856538409974	0.000345758862708577	Upregulated
E. coli	b1110	-2.33506068813386	0.000347939507698668	Downregulated
L. symbiosum	HMPREF9475_04142	2.6810829685965	0.000351341212736976	Upregulated
E. coli	b4321	2.06127912330829	0.000373431857408497	Upregulated
B. thetaiotaomicron	BT_3103	-2.2597158193866	0.000400212867752352	Downregulated
B. infantis	Blon_0307	-4.51216955555972	0.000423424423943989	Downregulated
B. infantis	Blon_0612	-6.49360102141582	0.000444635778309092	Downregulated
B. thetaiotaomicron	BT_3235	-4.73359087927317	0.000444635778309092	Downregulated
B. thetaiotaomicron	BT_0840	-4.37108030324808	0.000455686655038484	Downregulated
B. thetaiotaomicron	BT_0788	-2.13158188387548	0.000455686655038484	Downregulated
E. coli	b0589	-2.57905209522885	0.00046001904632421	Downregulated
L. symbiosum	HMPREF9475_02233	2.04788681320967	0.000461343389033753	Upregulated
E. coli	b4143	2.46611563405734	0.000471928457999175	Upregulated
B. infantis	Blon_1452	-6.60661990174034	0.000475318458104784	Downregulated
E. coli	b0594	-3.83541209228599	0.000479137676697631	Downregulated
E. coli	b0588	-3.20909874950988	0.000486312004780706	Downregulated
L. symbiosum	HMPREF9475_01724	3.51383633233813	0.000505363322548205	Upregulated
E. coli	b0584	-2.33866769512883	0.000513884736704885	Downregulated
L. symbiosum	HMPREF9475_00654	4.43498448013435	0.000514438862667561	Upregulated
L. symbiosum	HMPREF9475_02211	5.70578811602892	0.000523402462362296	Upregulated
B. thetaiotaomicron	BT_0116	-5.72319463939354	0.000523482815738641	Downregulated
L. symbiosum	HMPREF9475_00721	7.21399593070561	0.000537058040280473	Upregulated
B. thetaiotaomicron	BT_4082	-3.78269469170289	0.000543791520129083	Downregulated
B. thetaiotaomicron	BT_2906	-4.4200393264223	0.000544451020347415	Downregulated
B. thetaiotaomicron	BT_3159	-3.85911192542947	0.000550992583671405	Downregulated
E. coli	b2146	2.15375820455668	0.000557096870601862	Upregulated
B. thetaiotaomicron	BT_1072	2.0898408551998	0.000568048974243547	Upregulated
B. thetaiotaomicron	BT_2690	-3.88600176436482	0.000569010266498239	Downregulated
B. infantis	Blon_1922	-6.51715179620269	0.000577395827295828	Downregulated
B. thetaiotaomicron	BT_4294	-6.3804201223862	0.000578376038014936	Downregulated
B. thetaiotaomicron	BT_1505	-4.17520884048528	0.000591983644642403	Downregulated
L. symbiosum	HMPREF9475_02207	6.77518313850719	0.000592165662177676	Upregulated
E. coli	b3878	2.20821539742947	0.000604578397827973	Upregulated
B. thetaiotaomicron	BT_0211	-4.47630415893533	0.00064035164710272	Downregulated
B. thetaiotaomicron	BT_1339	-2.33586133354867	0.000643291692688645	Downregulated
E. coli	b3883	2.45654925488734	0.000650728398247626	Upregulated
B. thetaiotaomicron	BT_3171	-3.04247651945847	0.000656002814106245	Downregulated
L. symbiosum	HMPREF9475_03795	6.95719011183026	0.000658785047678627	Upregulated
L. symbiosum	HMPREF9475_01871	7.27108503350393	0.000660237149529276	Upregulated
L. symbiosum	HMPREF9475_02988	4.78433733248675	0.000663000715159369	Upregulated
B. infantis	Blon_2422	4.0875371950663	0.000730149525232606	Upregulated
B. thetaiotaomicron	BT_2807	-4.02279593535189	0.000739576125513434	Downregulated
B. thetaiotaomicron	BT_1179	-4.41259675599079	0.000773154540814274	Downregulated
B. thetaiotaomicron	BT_4039	-4.84492917882128	0.000774942856210198	Downregulated
B. thetaiotaomicron	BT_0722	-3.57777968661415	0.000776215263189387	Downregulated
B. infantis	Blon_2016	3.37807670487537	0.000793410875896974	Upregulated
B. thetaiotaomicron	BT_4647	2.0322747737967	0.000800205391497167	Upregulated
B. infantis	Blon_0540	-6.22653908833914	0.00084791539614222	Downregulated
B. infantis	Blon_0070	2.29287903489096	0.000924042440347988	Upregulated
B. thetaiotaomicron	BT_3793	-2.16128891203757	0.000932241577941118	Downregulated
B. bifidum	BbifJCM1254_05300	2.71584716466335	0.000934607678959886	Upregulated
B. infantis	Blon_1087	2.3109618365037	0.000934607678959886	Upregulated
E. coli	b0504	2.05674694229434	0.00093777326974883	Upregulated
B. thetaiotaomicron	BT_1449	-2.44031219551509	0.000958259765106241	Downregulated
B. thetaiotaomicron	BT_2409	-3.9179870818428	0.0009634907824921	Downregulated
L. symbiosum	HMPREF9475_00359	5.29295083102435	0.000965329249483976	Upregulated
L. symbiosum	HMPREF9475_01830	6.7628274559733	0.00098053760822987	Upregulated
E. coli	b4292	-3.27790182548754	0.000987367714922375	Downregulated
B. thetaiotaomicron	BT_0931	-2.85463741145442	0.000987367714922375	Downregulated
B. infantis	Blon_1096	-5.90477394905561	0.00099159846538186	Downregulated
E. coli	b3110	3.17391517495126	0.00103640122568785	Upregulated
B. thetaiotaomicron	BT_0723	-4.12693404779459	0.00103640122568785	Downregulated
L. symbiosum	HMPREF9475_02937	4.6384508040335	0.00104445959280192	Upregulated
B. thetaiotaomicron	BT_4248	-2.589168816818	0.0010515282866693	Downregulated
E. coli	b0310	-2.14463050908783	0.00106159160075968	Downregulated
B. thetaiotaomicron	BT_0664	-8.0767192915786	0.00106159160075968	Downregulated
B. thetaiotaomicron	BT_3782	-4.01811752701826	0.00108876269454869	Downregulated
B. thetaiotaomicron	BT_1749	-5.35074113960099	0.00108955431711189	Downregulated
B. thetaiotaomicron	BT_3962	-3.95444446363244	0.00109530276515869	Downregulated
B. infantis	Blon_0131	-5.89799310165017	0.00111918682177382	Downregulated
L. symbiosum	HMPREF9475_03085	3.03914428531534	0.0011236600691655	Upregulated
B. thetaiotaomicron	BT_3244	-3.37379037341135	0.00113943843755207	Downregulated
B. infantis	Blon_0840	-5.9456416366763	0.0011827386902253	Downregulated
B. thetaiotaomicron	BT_0224	-5.43288483956787	0.00118588849760551	Downregulated
E. coli	b1530	2.58797255557533	0.00125273610508238	Upregulated
B. thetaiotaomicron	BT_p548215	-3.24767320034699	0.00128141065504598	Downregulated
B. infantis	Blon_0961	-5.91659604251191	0.00128146004797529	Downregulated
L. symbiosum	HMPREF9475_01887	6.26567636043795	0.00128732537706958	Upregulated
L. symbiosum	HMPREF9475_00723	5.29737053590982	0.00129100733376473	Upregulated
B. infantis	Blon_0592	-5.84973343416482	0.00130783491507467	Downregulated
L. symbiosum	HMPREF9475_02463	6.20423081032227	0.00131452227685452	Upregulated
B. thetaiotaomicron	BT_1182	-4.48602510482104	0.00135777025418987	Downregulated
L. symbiosum	HMPREF9475_02016	6.07282097366589	0.0014400147685413	Upregulated
L. symbiosum	HMPREF9475_02939	4.82073454134677	0.00145190634061243	Upregulated
B. infantis	Blon_2421	5.19680145047359	0.00150151871654385	Upregulated
L. symbiosum	HMPREF9475_01572	6.45420518020515	0.00151800797856605	Upregulated
L. symbiosum	HMPREF9475_04169	3.77798541108106	0.00153010040479689	Upregulated
B. infantis	Blon_0960	-5.83404973863637	0.00154501618370377	Downregulated
L. symbiosum	HMPREF9475_01726	2.43465759061842	0.00154755537216524	Upregulated
L. symbiosum	HMPREF9475_01437	7.07733463328718	0.00156798916250184	Upregulated
L. symbiosum	HMPREF9475_02014	4.54245384234381	0.00158002982122592	Upregulated
E. coli	b4227	2.04705878250245	0.00160834233541648	Upregulated
B. infantis	Blon_1836	-5.66323697000661	0.00161154567010523	Downregulated
L. symbiosum	HMPREF9475_00367	4.64918758231401	0.00162388547861955	Upregulated
B. infantis	Blon_2184	-5.94503601830779	0.00165435647189962	Downregulated
B. thetaiotaomicron	BT_0299	-3.79004310207036	0.00166101000132772	Downregulated
B. thetaiotaomicron	BT_0066	-2.34660772664167	0.00166605132958132	Downregulated
B. infantis	Blon_2171	-5.72370453974627	0.00166987078451919	Downregulated
B. thetaiotaomicron	BT_p548213	-3.04837613262676	0.00167176226612426	Downregulated
L. symbiosum	HMPREF9475_04138	6.25386319214601	0.00169086169215477	Upregulated
B. infantis	Blon_2144	-6.03936762947704	0.00169261393881298	Downregulated
B. infantis	Blon_0355	-5.81011078045469	0.00171045533791874	Downregulated
L. symbiosum	HMPREF9475_02940	6.02286534867223	0.00172709856724018	Upregulated
L. symbiosum	HMPREF9475_03797	4.38479039924859	0.00174296367218094	Upregulated
B. infantis	Blon_1745	-5.98168883210522	0.00180341422659024	Downregulated
B. thetaiotaomicron	BT_0272	-3.05367777870734	0.00182665292173183	Downregulated
L. symbiosum	HMPREF9475_02206	4.71474072748709	0.00183870215506567	Upregulated
B. thetaiotaomicron	BT_3965	-3.38891328668432	0.00184552172164728	Downregulated
E. coli	b3879	2.18592820737364	0.00189727234344839	Upregulated
B. thetaiotaomicron	BT_1598	-5.28004892802981	0.00193516807926152	Downregulated
L. symbiosum	HMPREF9475_01951	4.38038160325029	0.00195339910123085	Upregulated
L. symbiosum	HMPREF9475_00887	4.24424704881853	0.00198312615667948	Upregulated
L. symbiosum	HMPREF9475_03614	5.69263397297318	0.00201613735632837	Upregulated
B. thetaiotaomicron	BT_1183	-3.4199525236694	0.00203572740605557	Downregulated
E. coli	b0593	-2.61499345772533	0.00205495194850845	Downregulated
B. thetaiotaomicron	BT_3779	-7.28838116431108	0.00210862126065733	Downregulated
B. thetaiotaomicron	BT_4683	-4.16441658912036	0.00210862126065733	Downregulated
L. symbiosum	HMPREF9475_00360	6.35364008789279	0.0021189800587279	Upregulated
B. thetaiotaomicron	BT_0212	-3.97752620896906	0.00215243728219726	Downregulated
L. symbiosum	HMPREF9475_02992	6.24184389617257	0.00221925826891326	Upregulated
L. symbiosum	HMPREF9475_00218	5.68182874172933	0.00222625719227013	Upregulated
B. thetaiotaomicron	BT_4267	-6.72250484841629	0.00224359893484639	Downregulated
B. thetaiotaomicron	BT_0209	-5.39902421875018	0.00224835596606936	Downregulated
B. thetaiotaomicron	BT_2619	-5.20624350733184	0.00227750061445426	Downregulated
E. coli	b4567	-3.91265112967664	0.00228674281117028	Downregulated
E. coli	b3452	2.41536015864589	0.00232770196394114	Upregulated
B. thetaiotaomicron	BT_0061	-2.65492924042435	0.00237475225111466	Downregulated
B. thetaiotaomicron	BT_2925	-2.38498781124945	0.00242201707656075	Downregulated
B. thetaiotaomicron	BT_p548228	-4.43869701477403	0.00242890413887945	Downregulated
B. thetaiotaomicron	BT_2630	-3.57698790484303	0.00243078122780423	Downregulated
L. symbiosum	HMPREF9475_03262	6.33531053263748	0.00244075701198287	Upregulated
B. thetaiotaomicron	BT_2552	-2.68112339515391	0.0024467702519549	Downregulated
B. infantis	Blon_0947	-5.77865811552185	0.00251768624248656	Downregulated
B. thetaiotaomicron	BT_2617	-5.01298376125463	0.00255504597611951	Downregulated
B. thetaiotaomicron	BT_0065	-2.50054187738926	0.00256731525049078	Downregulated
B. infantis	Blon_0095	-6.5148920094797	0.00258524616608418	Downregulated
B. thetaiotaomicron	BT_4436	-3.01916086050609	0.00262245870264991	Downregulated
B. infantis	Blon_0952	-5.79037042125107	0.00267959040283801	Downregulated
B. thetaiotaomicron	BT_4081	-3.11217145540991	0.00268557300622136	Downregulated
B. thetaiotaomicron	BT_1337	-3.16202366321478	0.00271911741632865	Downregulated
L. symbiosum	HMPREF9475_03765	6.01378481433811	0.00277250296483196	Upregulated
L. symbiosum	HMPREF9475_00652	4.57294020715802	0.00279365960827022	Upregulated
B. thetaiotaomicron	BT_0586	-2.5915922640613	0.00281888321600909	Downregulated
E. coli	b0375	3.07912644299127	0.00284197479637686	Upregulated
L. symbiosum	HMPREF9475_02144	6.12658876849892	0.00289462277934832	Upregulated
B. thetaiotaomicron	BT_2632	-3.25311550262873	0.00296407876947704	Downregulated
B. thetaiotaomicron	BT_0794	-3.17334084043283	0.00305103072711902	Downregulated
B. thetaiotaomicron	BT_4235	-2.46513092184828	0.00305103072711902	Downregulated
L. symbiosum	HMPREF9475_03901	5.89295344622432	0.00309875564747742	Upregulated
L. symbiosum	HMPREF9475_00368	4.28354020455688	0.00313851891776756	Upregulated
E. coli	b1166	2.24534998773602	0.00313851891776756	Upregulated
E. coli	b3011	2.00381714777134	0.00319282537978149	Upregulated
L. symbiosum	HMPREF9475_01512	4.79641484897053	0.00321747762205587	Upregulated
L. symbiosum	HMPREF9475_00236	5.80162545236234	0.00325341100732786	Upregulated
B. thetaiotaomicron	BT_4631	-2.58964311746791	0.00331251706995539	Downregulated
B. bifidum	BbifJCM1254_14160	4.71898247503737	0.00333626247822733	Upregulated
B. thetaiotaomicron	BT_1627	-2.66133151997184	0.00335506695752042	Downregulated
L. symbiosum	HMPREF9475_01439	6.06298205473307	0.00337425902093055	Upregulated
B. thetaiotaomicron	BT_0484	-2.53332330640658	0.0033991068184392	Downregulated
B. thetaiotaomicron	BT_2754	-2.10751224560379	0.00345740577531928	Downregulated
B. thetaiotaomicron	BT_0123	-5.362858167488	0.00348702222540427	Downregulated
B. thetaiotaomicron	BT_0294	-2.81400826288282	0.00356612032423535	Downregulated
L. symbiosum	HMPREF9475_02135	5.55221444102416	0.00359945224307534	Upregulated
L. symbiosum	HMPREF9475_00354	4.54172131694655	0.00363110602693655	Upregulated
L. symbiosum	HMPREF9475_01713	5.33890613065542	0.00364660259983007	Upregulated
L. symbiosum	HMPREF9475_02990	4.08160826269664	0.00371728798540725	Upregulated
B. infantis	Blon_0882	-5.31466807189273	0.00373234772484341	Downregulated
L. symbiosum	HMPREF9475_00788	4.42298292285849	0.00375734827480128	Upregulated
B. thetaiotaomicron	BT_1387	-3.20752488925944	0.00379100485154477	Downregulated
L. symbiosum	HMPREF9475_00206	4.78457543775492	0.00379773773790285	Upregulated
B. thetaiotaomicron	BT_2404	-2.85863835199007	0.00379773773790285	Downregulated
B. infantis	Blon_1939	-5.45010552329195	0.00380549224995221	Downregulated
L. symbiosum	HMPREF9475_00651	4.38640811446553	0.0038523854570496	Upregulated
B. thetaiotaomicron	BT_0125	-2.8960576532405	0.00392078615106418	Downregulated
L. symbiosum	HMPREF9475_00698	2.71331280428239	0.00392078615106418	Upregulated
B. thetaiotaomicron	BT_1605	-4.02763089748732	0.00392953203428978	Downregulated
L. symbiosum	HMPREF9475_02208	4.24428118023198	0.00393956031362699	Upregulated
B. thetaiotaomicron	BT_0764	-3.79344385362854	0.00408470902307601	Downregulated
L. symbiosum	HMPREF9475_02210	4.25423977451662	0.00410061584452297	Upregulated
L. symbiosum	HMPREF9475_04072	6.03637387211922	0.00410061584452297	Upregulated
B. infantis	Blon_0088	-5.44800917771211	0.00414507751536506	Downregulated
B. thetaiotaomicron	BT_2559	-3.04325854038558	0.00434573000831236	Downregulated
L. symbiosum	HMPREF9475_00789	5.4493682288109	0.00437912139963207	Upregulated
B. thetaiotaomicron	BT_3385	-3.13544551627851	0.0044328540780884	Downregulated
L. symbiosum	HMPREF9475_00203	6.57007032694933	0.00445249747046933	Upregulated
L. symbiosum	HMPREF9475_00339	4.35774843002393	0.0044638183044536	Upregulated
L. symbiosum	HMPREF9475_01230	5.4298383508946	0.00447287962575733	Upregulated
L. symbiosum	HMPREF9475_00344	5.96399710026037	0.0044926089781775	Upregulated
B. thetaiotaomicron	BT_3773	-3.53557379870752	0.00456320846888059	Downregulated
L. symbiosum	HMPREF9475_01117	5.56039026155219	0.00459758329977381	Upregulated
L. symbiosum	HMPREF9475_01099	5.6708692914478	0.00464534049986719	Upregulated
L. symbiosum	HMPREF9475_01574	4.55351682894567	0.00465708669803874	Upregulated
L. symbiosum	HMPREF9475_02977	4.24524969831445	0.00475153331954235	Upregulated
B. thetaiotaomicron	BT_1502	-3.55364058103823	0.00483572346865864	Downregulated
