microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. bifidum	BbifJCM1254_00170	2.55423602985522	9.1046893729162e-12	Upregulated
B. breve	BBBR_1640	4.20885981487489	1.03030135544125e-11	Upregulated
B. bifidum	BbifJCM1254_13420	2.26852151589658	1.51679243893675e-11	Upregulated
E. coli	b3632	-2.1937360048171	1.69236593918794e-11	Downregulated
B. bifidum	BbifJCM1254_17340	2.38110309969095	1.69236593918794e-11	Upregulated
B. breve	BBBR_1573	3.88444987149417	1.6967571859827e-11	Upregulated
E. coli	b2501	-2.13017108811635	1.88227440285408e-11	Downregulated
E. coli	b0430	-2.75297138218593	2.30540592223495e-11	Downregulated
B. breve	BBBR_1641	4.61537932074344	2.33372296711073e-11	Upregulated
E. coli	b1192	-2.33556639114035	2.54214743605177e-11	Downregulated
B. breve	BBBR_0952	2.7080876206529	2.75973270068635e-11	Upregulated
E. coli	b3147	-2.22448082494667	3.35833221290183e-11	Downregulated
E. coli	b1876	-2.21057316105623	3.62405761742497e-11	Downregulated
B. breve	BBBR_1685	3.3394479509324	4.05903021039881e-11	Upregulated
B. bifidum	BbifJCM1254_02860	2.26100151931795	4.0937790392416e-11	Upregulated
E. coli	b1252	-2.24996150536269	4.31354494799863e-11	Downregulated
E. coli	b0055	-2.46228860751176	4.87771932388017e-11	Downregulated
E. coli	b1247	-2.16691366286649	5.69092514827569e-11	Downregulated
E. coli	b0811	-3.02818722154522	5.82190434821065e-11	Downregulated
E. coli	b1324	-2.0881119172502	5.99377718118068e-11	Downregulated
E. coli	b2722	-4.60512930788979	5.99377718118068e-11	Downregulated
E. coli	b1136	-2.10215991902155	6.07226184313826e-11	Downregulated
B. breve	BBBR_0535	3.92447405836734	6.50739156776475e-11	Upregulated
B. bifidum	BbifJCM1254_10410	2.00755891139948	6.55343123552991e-11	Upregulated
B. bifidum	BbifJCM1254_08460	2.53902184220139	6.71978079939976e-11	Upregulated
E. coli	b3620	-2.28565577221302	6.94784340775182e-11	Downregulated
B. breve	BBBR_0723	4.39926742252715	6.94784340775182e-11	Upregulated
B. breve	BBBR_1552	5.27821947088785	7.02787052400899e-11	Upregulated
E. coli	b1982	-2.3560741081779	7.56393766848481e-11	Downregulated
E. coli	b3739	-2.1381476003956	8.2012662079763e-11	Downregulated
E. coli	b4166	-2.7404989540132	8.30227661612605e-11	Downregulated
E. coli	b1636	-2.80165250900637	8.43861512968337e-11	Downregulated
B. breve	BBBR_0442	4.2333969695272	9.15473472165377e-11	Upregulated
E. coli	b3158	-2.21834663692246	9.33039997563781e-11	Downregulated
E. coli	b1624	-2.53538771108536	1.00675178756226e-10	Downregulated
E. coli	b3967	-2.49709386811828	1.01790884413165e-10	Downregulated
B. bifidum	BbifJCM1254_11540	2.14403471631675	1.06986062968912e-10	Upregulated
E. coli	b2817	-2.2735065167948	1.16280216047043e-10	Downregulated
B. breve	BBBR_0265	3.25075520182778	1.21643025848094e-10	Upregulated
B. breve	BBBR_0536	3.60153568354194	1.50990648941089e-10	Upregulated
B. breve	BBBR_1534	3.71715494507458	1.53527159424337e-10	Upregulated
E. coli	b0852	-2.20342013888334	1.88338767873978e-10	Downregulated
B. bifidum	BbifJCM1254_14650	2.04280233281314	1.91575741769343e-10	Upregulated
E. coli	b2264	-2.02959944381968	1.91575741769343e-10	Downregulated
E. coli	b1540	-2.03500631710429	2.00458944824905e-10	Downregulated
E. coli	b1221	-2.17268692920642	2.14063682886097e-10	Downregulated
B. bifidum	BbifJCM1254_13100	3.03135580592985	2.4754233071513e-10	Upregulated
E. coli	b0853	-2.42866451061319	2.57978188421488e-10	Downregulated
B. bifidum	BbifJCM1254_08180	2.96782008048506	2.83894223326349e-10	Upregulated
E. coli	b0763	-3.72927144865705	2.83894223326349e-10	Downregulated
B. thetaiotaomicron	BT_4500	-4.31831577108502	2.96115726848716e-10	Downregulated
E. coli	b2713	-4.81594733397124	3.11919973062967e-10	Downregulated
E. coli	b3261	-2.46158602095167	3.11919973062967e-10	Downregulated
E. coli	b2378	-2.4407369957886	3.2244184019371e-10	Downregulated
B. thetaiotaomicron	BT_3392	-4.19405970390612	3.31731278410836e-10	Downregulated
B. thetaiotaomicron	BT_1693	-4.75899044430757	3.32220957710812e-10	Downregulated
E. coli	b1658	-2.03987808606119	3.35089764463558e-10	Downregulated
B. bifidum	BbifJCM1254_17360	2.02438398327041	3.52671817543032e-10	Upregulated
B. breve	BBBR_1482	3.54376109184442	3.62798690132122e-10	Upregulated
B. bifidum	BbifJCM1254_13290	2.39794637778476	3.76042581105515e-10	Upregulated
E. coli	b3023	-2.23319983997692	3.79503860361275e-10	Downregulated
B. breve	BBBR_1728	3.36053539553669	4.6001071705991e-10	Upregulated
E. coli	b2025	-2.87201258797502	4.97674478151415e-10	Downregulated
B. breve	BBBR_0759	3.90113986912336	4.99629004886664e-10	Upregulated
E. coli	b1657	-2.17326417156116	5.44228455883893e-10	Downregulated
B. breve	BBBR_1720	2.53683410426875	5.63044461446098e-10	Upregulated
B. breve	BBBR_0709	2.87230181921109	6.7663729496185e-10	Upregulated
B. bifidum	BbifJCM1254_05340	2.74169055901546	6.82955935352852e-10	Upregulated
E. coli	b0794	-2.22803657069472	6.89567538093223e-10	Downregulated
E. coli	b0809	-3.43855023028759	6.9885724088121e-10	Downregulated
E. coli	b1711	-2.14066537594309	7.22238325992116e-10	Downregulated
B. breve	BBBR_1605	4.3632167016383	7.51294943430563e-10	Upregulated
E. coli	b3009	-2.80715719166951	7.60224105224153e-10	Downregulated
B. thetaiotaomicron	BT_0157	-3.94550538454566	7.63244223780252e-10	Downregulated
E. coli	b1132	-2.0262272943145	8.17670327566880e-10	Downregulated
P. acidilactici	HN015_03415	6.77221187520253	8.31328428862931e-10	Upregulated
B. bifidum	BbifJCM1254_15690	2.8366279253454	8.7642948871275e-10	Upregulated
E. coli	b2242	-3.15177670884876	9.67764791676835e-10	Downregulated
B. breve	BBBR_1412	2.46059917027984	1.14062375043315e-09	Upregulated
B. bifidum	BbifJCM1254_08750	2.50490053863202	1.2008097950333e-09	Upregulated
E. coli	b3162	-2.48262097840995	1.27426490099922e-09	Downregulated
E. coli	b2026	-2.64654150394886	1.30736741347655e-09	Downregulated
B. bifidum	BbifJCM1254_02630	3.18495658186164	1.52476363174997e-09	Upregulated
B. breve	BBBR_0675	2.53724414375672	1.60938576856663e-09	Upregulated
B. bifidum	BbifJCM1254_15630	2.00565142048899	1.76366635870056e-09	Upregulated
E. coli	b3919	-2.07521453718711	1.79563135443457e-09	Downregulated
B. thetaiotaomicron	BT_0541	-3.7864640812857	1.95526011024605e-09	Downregulated
E. coli	b2777	-2.26644286973369	2.03602417030129e-09	Downregulated
E. coli	b2133	-2.45971271042313	2.22413254013979e-09	Downregulated
E. coli	b4108	-2.10757759114976	2.26144017736644e-09	Downregulated
B. thetaiotaomicron	BT_3736	-5.30613655026181	2.60512652718852e-09	Downregulated
E. coli	b0765	-3.24102968429121	2.66820333766574e-09	Downregulated
E. coli	b1828	-3.44965088528993	2.76174651321024e-09	Downregulated
E. coli	b0764	-3.8642286468837	3.04663634104909e-09	Downregulated
B. bifidum	BbifJCM1254_11550	2.86434307383419	3.11519006692378e-09	Upregulated
P. acidilactici	HN015_01580	4.25339718602148	3.19083219763852e-09	Upregulated
E. coli	b0797	-3.51210022469996	3.19083219763852e-09	Downregulated
B. bifidum	BbifJCM1254_14630	2.33119385776159	3.21712915500801e-09	Upregulated
E. coli	b4403	-2.66808264750901	3.28511155977575e-09	Downregulated
E. coli	b0914	-2.32763198718929	3.28511155977575e-09	Downregulated
B. bifidum	BbifJCM1254_08740	2.17803817948418	3.32943462299937e-09	Upregulated
E. coli	b0474	-2.15308700556518	3.33219017963308e-09	Downregulated
B. breve	BBBR_1637	4.19245408020879	3.42000050311659e-09	Upregulated
B. bifidum	BbifJCM1254_03280	2.59884346601499	3.46098235896139e-09	Upregulated
E. coli	b4352	-2.47479559145827	3.55492414358114e-09	Downregulated
B. thetaiotaomicron	BT_2267	-3.95713960044472	3.75360586705676e-09	Downregulated
E. coli	b2237	-2.14710411540444	4.17571929561631e-09	Downregulated
B. breve	BBBR_0859	4.21784663262159	4.45920413085163e-09	Upregulated
E. coli	b1464	-2.31920174121723	4.53960399040306e-09	Downregulated
E. coli	b0726	-2.0479096268128	4.67500941614985e-09	Downregulated
B. breve	BBBR_1614	3.09873363321909	5.43405065956462e-09	Upregulated
B. bifidum	BbifJCM1254_16920	2.30911216734582	5.55426471886607e-09	Upregulated
E. coli	b0752	-2.91569297129116	5.59612979961971e-09	Downregulated
B. thetaiotaomicron	BT_2430	-4.46568915582439	5.59829512894101e-09	Downregulated
B. breve	BBBR_0434	5.02883362227354	5.82397401299366e-09	Upregulated
E. coli	b1794	-2.01192892045062	6.0854194929471e-09	Downregulated
E. coli	b1634	-2.73309139650469	8.02690290957060e-09	Downregulated
E. coli	b3159	-2.08197974867224	8.18648168111099e-09	Downregulated
E. coli	b3180	-2.94752880506821	8.51908027772178e-09	Downregulated
E. coli	b1596	-3.59113312285939	9.08502504119946e-09	Downregulated
B. thetaiotaomicron	BT_1259	-4.56421780246541	9.45085550499401e-09	Downregulated
B. breve	BBBR_0266	3.11877524515379	9.53124383515188e-09	Upregulated
E. coli	b1613	-2.28824755948311	9.67868684239483e-09	Downregulated
E. coli	b0826	-2.60273217918441	1.04314205436933e-08	Downregulated
B. thetaiotaomicron	BT_3737	-3.65281208496907	1.19234256013043e-08	Downregulated
B. bifidum	BbifJCM1254_15680	2.91430073146564	1.2148538284164e-08	Upregulated
E. coli	b0051	-2.14253085064169	1.22998176860396e-08	Downregulated
B. bifidum	BbifJCM1254_14120	2.57900846043162	1.26996618007496e-08	Upregulated
B. breve	BBBR_0260	3.5778255095332	1.27503855746716e-08	Upregulated
B. breve	BBBR_0308	3.91328989402546	1.27503855746716e-08	Upregulated
E. coli	b2538	-2.26420406389214	1.28152962717803e-08	Downregulated
B. breve	BBBR_1361	3.38148695493824	1.28152962717803e-08	Upregulated
B. bifidum	BbifJCM1254_07040	2.2059098672805	1.28152962717803e-08	Upregulated
B. bifidum	BbifJCM1254_14070	3.50621681520351	1.29155538212125e-08	Upregulated
E. coli	b4484	-2.686106887968	1.32012555855915e-08	Downregulated
B. bifidum	BbifJCM1254_03810	2.6603710516518	1.3589699673729e-08	Upregulated
E. coli	b3613	-2.20005977530771	1.37776762929537e-08	Downregulated
E. coli	b1214	-2.06269153357401	1.45466593867444e-08	Downregulated
B. breve	BBBR_1201	4.83049509534042	1.48081836341812e-08	Upregulated
B. breve	BBBR_0868	3.72911811380734	1.48081836341812e-08	Upregulated
B. breve	BBBR_1824	3.68768947728798	1.63632743831802e-08	Upregulated
E. coli	b1478	-3.28566710499486	1.64972169301997e-08	Downregulated
E. coli	b0103	-2.23742743172345	1.73064021536337e-08	Downregulated
B. thetaiotaomicron	BT_4698	-4.43155364616259	1.82181433839818e-08	Downregulated
B. bifidum	BbifJCM1254_10460	2.83126163264324	1.94202090042441e-08	Upregulated
B. thetaiotaomicron	BT_1542	-4.50360238802943	2.11343623529882e-08	Downregulated
B. breve	BBBR_1722	4.34804790120487	2.17594998317649e-08	Upregulated
E. coli	b2496	-2.31177569289917	2.18400081179131e-08	Downregulated
B. bifidum	BbifJCM1254_06810	2.30504724900249	2.19456435248801e-08	Upregulated
B. bifidum	BbifJCM1254_06200	2.39919598479573	2.20877637886172e-08	Upregulated
E. coli	b3471	-2.03571967272715	2.25978654695299e-08	Downregulated
B. breve	BBBR_0410	4.6127930981669	2.30956097071659e-08	Upregulated
E. coli	b2209	-2.1119662005603	2.34925171308662e-08	Downregulated
B. breve	BBBR_1548	2.54501593922731	2.41918904940432e-08	Upregulated
E. coli	b1524	-2.30396110773037	2.46611814032394e-08	Downregulated
E. coli	b1591	-2.39520287058724	2.60530075441536e-08	Downregulated
B. bifidum	BbifJCM1254_11390	2.59691809506287	2.62497810630715e-08	Upregulated
E. coli	b2022	-2.80915021682803	2.64411872759222e-08	Downregulated
B. breve	BBBR_1594	3.07261380964653	2.64411872759222e-08	Upregulated
E. coli	b2040	-2.13756916949461	2.66431307325041e-08	Downregulated
B. thetaiotaomicron	BT_0309	-4.39893367303747	2.67369085267503e-08	Downregulated
B. bifidum	BbifJCM1254_05080	2.15202217889218	2.68791510390252e-08	Upregulated
E. coli	b1356	-2.31621537792635	2.79422130487144e-08	Downregulated
E. coli	b1525	-2.09871563763761	2.79422130487144e-08	Downregulated
E. coli	b2019	-2.5184383379621	2.85211815035861e-08	Downregulated
E. coli	b3962	-2.63827053469877	2.85211815035861e-08	Downregulated
E. coli	b2580	-2.22412693813468	2.98350076595874e-08	Downregulated
B. breve	BBBR_1589	2.69212213710781	3.16979889683932e-08	Upregulated
B. bifidum	BbifJCM1254_13540	2.17299336500901	3.18528487004481e-08	Upregulated
B. thetaiotaomicron	BT_0788	-3.85336407482889	3.39694310204188e-08	Downregulated
E. coli	b0158	-2.13981761511835	3.46781595992017e-08	Downregulated
E. coli	b2023	-2.82525192256332	3.69685940881677e-08	Downregulated
B. breve	BBBR_1502	3.15622932384337	3.94689935892063e-08	Upregulated
E. coli	b2265	-2.58158444011559	4.09446269538135e-08	Downregulated
E. coli	b2730	-2.12161170758373	4.13985019589296e-08	Downregulated
B. bifidum	BbifJCM1254_14840	2.03473084212849	4.13985019589296e-08	Upregulated
B. breve	BBBR_1625	3.20754572433278	4.15217897409315e-08	Upregulated
B. breve	BBBR_1745	7.90511424238653	4.26946996321313e-08	Upregulated
B. bifidum	BbifJCM1254_11710	4.03091613677671	4.29933350011194e-08	Upregulated
B. breve	BBBR_1615	3.18917735291098	4.37774441212461e-08	Upregulated
B. breve	BBBR_0848	4.35843875478266	4.55283839938565e-08	Upregulated
B. bifidum	BbifJCM1254_15410	3.04265348001011	4.77745553692051e-08	Upregulated
B. breve	BBBR_1631	3.92036736475431	4.83075449261641e-08	Upregulated
B. breve	BBBR_1683	3.94100390307803	4.96045784209961e-08	Upregulated
E. coli	b0641	-2.08511723534771	4.97193247683969e-08	Downregulated
B. breve	BBBR_1435	2.90715936992662	5.19866515648205e-08	Upregulated
E. coli	b0869	-2.30165727760461	5.64791407157247e-08	Downregulated
B. bifidum	BbifJCM1254_13130	2.16395168162394	5.86191544572685e-08	Upregulated
B. bifidum	BbifJCM1254_07870	2.15607097017363	5.8690738676959e-08	Upregulated
B. breve	BBBR_1232	2.70695916288012	6.05860785911854e-08	Upregulated
B. breve	BBBR_0011	3.65762674043481	6.2916021682073e-08	Upregulated
B. breve	BBBR_0953	2.76659623205075	6.3274843071201e-08	Upregulated
B. breve	BBBR_0262	3.12405513356296	6.45425168506676e-08	Upregulated
E. coli	b4123	-2.00075903962494	7.02006290761398e-08	Downregulated
B. bifidum	BbifJCM1254_04980	2.22822285839093	7.19090855832972e-08	Upregulated
B. bifidum	BbifJCM1254_05290	3.63643211992196	7.26180985834508e-08	Upregulated
E. coli	b2729	-2.16178541447323	7.27859331968145e-08	Downregulated
E. coli	b3288	-2.0182573482289	7.70521151839885e-08	Downregulated
B. thetaiotaomicron	BT_0735	-4.41698032646071	7.79963503231206e-08	Downregulated
B. breve	BBBR_1617	3.01478101853245	8.0772646912763e-08	Upregulated
E. coli	b0496	-2.42585367277184	8.59392353140483e-08	Downregulated
B. bifidum	BbifJCM1254_02600	2.41046595930886	9.21280530562141e-08	Upregulated
B. breve	BBBR_1700	3.4867685747346	9.21280530562141e-08	Upregulated
E. coli	b3999	-2.1292085731668	9.62103328596436e-08	Downregulated
B. thetaiotaomicron	BT_3852	-4.98352262698312	9.62972751455244e-08	Downregulated
E. coli	b2832	-2.48544772796072	9.82247156830458e-08	Downregulated
B. breve	BBBR_0309	3.44878181157015	1.07122811391053e-07	Upregulated
E. coli	b3743	-2.40523988451538	1.10668726359727e-07	Downregulated
B. bifidum	BbifJCM1254_05010	3.32205319177174	1.11025228121638e-07	Upregulated
B. bifidum	BbifJCM1254_12900	2.35019149614316	1.28667016176349e-07	Upregulated
B. breve	BBBR_0264	2.74065109922454	1.34471583850605e-07	Upregulated
B. breve	BBBR_1623	3.14559569122543	1.34931377654877e-07	Upregulated
E. coli	b3920	-2.07892665567483	1.35252805506715e-07	Downregulated
E. coli	b2719	-5.31401458539701	1.36212097213891e-07	Downregulated
B. breve	BBBR_0320	4.87088643776227	1.38333523577057e-07	Upregulated
E. coli	b1740	-2.40786064452747	1.41761105485595e-07	Downregulated
B. breve	BBBR_0900	5.38809102209918	1.43607884785684e-07	Upregulated
E. coli	b3547	2.63627108726322	1.54626760009262e-07	Upregulated
B. breve	BBBR_0866	4.5508999555436	1.58851268290677e-07	Upregulated
E. coli	b0973	-2.99931717338569	1.63319817758538e-07	Downregulated
B. thetaiotaomicron	BT_0886	-5.71772946938553	1.75136787088684e-07	Downregulated
B. bifidum	BbifJCM1254_15790	2.01160927280684	1.81889352879421e-07	Upregulated
E. coli	b1116	-2.55872379488271	1.8353800032928e-07	Downregulated
E. coli	b1538	-2.00732281536922	1.84680416703679e-07	Downregulated
B. thetaiotaomicron	BT_0312	-4.4464767795041	1.85982681374128e-07	Downregulated
B. bifidum	BbifJCM1254_08060	2.31222809727779	1.99948344505356e-07	Upregulated
E. coli	b2020	-2.93846739250251	2.02433827986904e-07	Downregulated
E. coli	b0851	-2.14974506338222	2.05665526310544e-07	Downregulated
B. thetaiotaomicron	BT_1576	-3.53090253437505	2.30715690753778e-07	Downregulated
B. thetaiotaomicron	BT_2758	-6.54604152074915	2.31349668885032e-07	Downregulated
B. breve	BBBR_1624	4.55178621777787	2.34230464708848e-07	Upregulated
B. breve	BBBR_1653	4.83102774056787	2.46582627605477e-07	Upregulated
E. coli	b1787	-2.5447272188668	2.482302383558e-07	Downregulated
E. coli	b1276	-2.38024732295412	2.49354517722185e-07	Downregulated
B. breve	BBBR_1723	4.22146820844205	2.49354517722185e-07	Upregulated
E. coli	b2197	-2.88796160111329	2.49667579434562e-07	Downregulated
B. breve	BBBR_0744	2.84253759189497	2.50315503073479e-07	Upregulated
B. bifidum	BbifJCM1254_05150	2.11495647475898	2.50315503073479e-07	Upregulated
B. breve	BBBR_0349	4.06079374173927	2.54189601338904e-07	Upregulated
B. thetaiotaomicron	BT_1452	-5.71238652899033	2.56576923544334e-07	Downregulated
B. breve	BBBR_1618	2.92192932783929	2.56576923544334e-07	Upregulated
B. bifidum	BbifJCM1254_14950	2.32762825031022	2.57782549626528e-07	Upregulated
B. thetaiotaomicron	BT_1623	-4.67575347038938	2.62678229352349e-07	Downregulated
E. coli	b3206	-2.32902601139389	2.65786665251574e-07	Downregulated
B. bifidum	BbifJCM1254_14480	2.28302834457975	2.66713332954886e-07	Upregulated
B. breve	BBBR_1058	2.87914033703225	2.74322835761116e-07	Upregulated
E. coli	b0122	-2.62097756586354	2.74322835761116e-07	Downregulated
B. bifidum	BbifJCM1254_05410	2.19314885376715	2.75587139555071e-07	Upregulated
B. thetaiotaomicron	BT_1439	-5.38103240488046	2.81915865901742e-07	Downregulated
E. coli	b0976	-2.98454594169136	2.90252111720159e-07	Downregulated
E. coli	b2021	-3.0183193240138	2.99084481452069e-07	Downregulated
E. coli	b0766	-2.11113042284293	3.07251308092621e-07	Downregulated
B. bifidum	BbifJCM1254_15720	2.89798653547057	3.30328339694148e-07	Upregulated
E. coli	b2559	-2.44158084051152	3.36063283058562e-07	Downregulated
B. breve	BBBR_0944	2.53832613302803	3.45348466715442e-07	Upregulated
E. coli	b1886	-4.81683231812883	3.45465889813274e-07	Downregulated
E. coli	b0393	-2.23859715314147	3.50737823588687e-07	Downregulated
E. coli	b2142	-2.58416747831954	3.55069418245869e-07	Downregulated
B. bifidum	BbifJCM1254_07760	3.0171264045065	3.55091624160486e-07	Upregulated
B. breve	BBBR_0415	4.37389433317946	3.55336707897046e-07	Upregulated
E. coli	b4354	-4.05937030145477	3.59128143560238e-07	Downregulated
E. coli	b1498	-5.26101191784104	3.59128143560238e-07	Downregulated
P. acidilactici	HN015_00145	6.95539778214943	3.61270645925965e-07	Upregulated
E. coli	b1243	-2.15592376952352	3.61270645925965e-07	Downregulated
B. breve	BBBR_1616	2.90389999806975	3.74727083378175e-07	Upregulated
E. coli	b0405	-2.2343817107591	3.91011019872211e-07	Downregulated
E. coli	b2728	-2.34747358973945	3.92432302060644e-07	Downregulated
B. thetaiotaomicron	BT_0854	-3.72300565448373	3.95917238013286e-07	Downregulated
E. coli	b1326	-2.06782445499117	4.10681494633895e-07	Downregulated
B. breve	BBBR_0433	4.45002921808354	4.17227118222044e-07	Upregulated
E. coli	b2235	-2.37049134950825	4.18059696874581e-07	Downregulated
E. coli	b2964	2.51538492173011	4.20504518195016e-07	Upregulated
B. bifidum	BbifJCM1254_10150	2.1382938933046	4.23540972326504e-07	Upregulated
E. coli	b1647	-2.40399548934716	4.32498113468404e-07	Downregulated
B. breve	BBBR_0533	5.14237225387209	4.54990882243991e-07	Upregulated
P. acidilactici	HN015_03410	5.81082473059645	4.62512294123546e-07	Upregulated
